area,rank_gs,title,rate_gs,rank_pc,rate_pc,rank_ss,rate_ss,rate,rank,new_rank
Autonomous vehicles,78.0,"internet of autonomous vehicles communications security: overview, issues, and directions",4.0,201.0,1.0,201.0,1.0,1.9000000000000001,164.10000000000002,229
Autonomous vehicles,80.0,the attachments of 'autonomous' vehicles,4.0,201.0,1.0,201.0,1.0,1.9000000000000001,164.7,230
Autonomous vehicles,81.0,real time lane detection for autonomous vehicles,4.0,201.0,1.0,201.0,1.0,1.9000000000000001,165.0,231
Autonomous vehicles,83.0,kinematic control of platoons of autonomous vehicles,4.0,201.0,1.0,201.0,1.0,1.9000000000000001,165.60000000000002,232
Autonomous vehicles,84.0,on-road motion planning for autonomous vehicles,4.0,201.0,1.0,201.0,1.0,1.9000000000000001,165.9,233
Autonomous vehicles,85.0,"governing autonomous vehicles: emerging responses for safety, liability, privacy, cybersecurity, and industry risks",4.0,201.0,1.0,201.0,1.0,1.9000000000000001,166.2,234
Autonomous vehicles,88.0,tracking environmental level sets with autonomous vehicles,4.0,201.0,1.0,201.0,1.0,1.9000000000000001,167.10000000000002,235
Autonomous vehicles,89.0,"autonomous vehicles: state of the art, future trends, and challenges",4.0,201.0,1.0,201.0,1.0,1.9000000000000001,167.4,236
Autonomous vehicles,90.0,evaluating the safety impact of connected and autonomous vehicles on motorways,4.0,201.0,1.0,201.0,1.0,1.9000000000000001,167.7,237
Autonomous vehicles,92.0,assessment and standardization of autonomous vehicles,4.0,201.0,1.0,201.0,1.0,1.9000000000000001,168.3,238
Autonomous vehicles,93.0,results with autonomous vehicles operating in specialty crops,4.0,201.0,1.0,201.0,1.0,1.9000000000000001,168.60000000000002,239
Autonomous vehicles,96.0,"in an era of autonomous vehicles, rails are obsolete",4.0,201.0,1.0,201.0,1.0,1.9000000000000001,169.5,240
Autonomous vehicles,97.0,towards autonomous vehicles,4.0,201.0,1.0,201.0,1.0,1.9000000000000001,169.8,241
Autonomous vehicles,99.0,control architecture design for autonomous vehicles,4.0,201.0,1.0,201.0,1.0,1.9000000000000001,170.4,242
Autonomous vehicles,100.0,privacy and integrity considerations in hyperconnected autonomous vehicles,4.0,201.0,1.0,201.0,1.0,1.9000000000000001,170.7,243
Autonomous vehicles,201.0,autonomous vehicles,1.0,201.0,1.0,42.0,4.0,1.9,153.29999999999998,244
Autonomous vehicles,201.0,autonomous vehicles,1.0,201.0,1.0,43.0,4.0,1.9,153.6,245
Autonomous vehicles,201.0,"autonomous vehicles' disengagements: trends, triggers, and regulatory limitations.",1.0,201.0,1.0,47.0,4.0,1.9,154.79999999999998,246
Autonomous vehicles,201.0,the impact of private autonomous vehicles on vehicle ownership and unoccupied vmt generation,1.0,201.0,1.0,50.0,4.0,1.9,155.7,247
Autonomous vehicles,201.0,simulation-based adversarial test generation for autonomous vehicles with machine learning components,1.0,201.0,1.0,52.0,4.0,1.9,156.29999999999998,248
Autonomous vehicles,201.0,stabilizing traffic with autonomous vehicles,1.0,201.0,1.0,53.0,4.0,1.9,156.6,249
Autonomous vehicles,201.0,advanced driver-assistance systems: a path toward autonomous vehicles,1.0,201.0,1.0,54.0,4.0,1.9,156.89999999999998,250
Autonomous vehicles,201.0,obstacle avoidance for low-speed autonomous vehicles with barrier function,1.0,201.0,1.0,55.0,4.0,1.9,157.2,251
Autonomous vehicles,201.0,sensors and sensor fusion in autonomous vehicles,1.0,201.0,1.0,57.0,4.0,1.9,157.79999999999998,252
Autonomous vehicles,201.0,hands off the wheel in autonomous vehicles?: a systems perspective on over a million miles of field data,1.0,201.0,1.0,59.0,4.0,1.9,158.39999999999998,253
Autonomous vehicles,201.0,an equilibrium analysis of commuter parking in the era of autonomous vehicles,1.0,201.0,1.0,60.0,4.0,1.9,158.7,254
Autonomous vehicles,201.0,residential location choice in the era of shared autonomous vehicles,1.0,201.0,1.0,62.0,4.0,1.9,159.29999999999998,255
Autonomous vehicles,201.0,navigating occluded intersections with autonomous vehicles using deep reinforcement learning,1.0,201.0,1.0,63.0,4.0,1.9,159.6,256
Autonomous vehicles,201.0,autonomous vehicles: theoretical and practical challenges,1.0,201.0,1.0,64.0,4.0,1.9,159.89999999999998,257
Autonomous vehicles,201.0,autonomous vehicles: scientometric and bibliometric review*,1.0,201.0,1.0,65.0,4.0,1.9,160.2,258
Autonomous vehicles,201.0,shared autonomous vehicles effect on vehicle-km traveled and average trip duration,1.0,201.0,1.0,67.0,4.0,1.9,160.79999999999998,259
Autonomous vehicles,201.0,on the impact of cooperative autonomous vehicles in improving freeway merging: a modified intelligent driver model-based approach,1.0,201.0,1.0,71.0,4.0,1.9,162.0,260
Autonomous vehicles,201.0,a general framework for modeling shared autonomous vehicles with dynamic network-loading and dynamic ride-sharing application,1.0,201.0,1.0,72.0,4.0,1.9,162.29999999999998,261
Autonomous vehicles,201.0,the health benefits of autonomous vehicles: public awareness and receptivity in australia,1.0,201.0,1.0,73.0,4.0,1.9,162.6,262
Autonomous vehicles,201.0,sensor technology in autonomous vehicles : a review,1.0,201.0,1.0,75.0,4.0,1.9,163.2,263
Autonomous vehicles,201.0,analyzing and enhancing the security of ultrasonic sensors for autonomous vehicles,1.0,201.0,1.0,76.0,4.0,1.9,163.5,264
Autonomous vehicles,201.0,time for autonomous vehicles to connect [connected vehicles],1.0,201.0,1.0,77.0,4.0,1.9,163.79999999999998,265
Autonomous vehicles,201.0,a systemic view on autonomous vehicles,1.0,201.0,1.0,78.0,4.0,1.9,164.1,266
Autonomous vehicles,201.0,distributed maneuvering of autonomous surface vehicles based on neurodynamic optimization and fuzzy approximation,1.0,201.0,1.0,80.0,4.0,1.9,164.7,267
Autonomous vehicles,201.0,blockchain-inspired event recording system for autonomous vehicles,1.0,201.0,1.0,82.0,4.0,1.9,165.29999999999998,268
Autonomous vehicles,201.0,"millimeter-wave wireless communications for iot-cloud supported autonomous vehicles: overview, design, and challenges",1.0,201.0,1.0,83.0,4.0,1.9,165.6,269
Autonomous vehicles,201.0,examining accident reports involving autonomous vehicles in california,1.0,201.0,1.0,84.0,4.0,1.9,165.89999999999998,270
Autonomous vehicles,201.0,infrastructure enabled autonomy: a distributed intelligence architecture for autonomous vehicles,1.0,201.0,1.0,85.0,4.0,1.9,166.2,271
Autonomous vehicles,201.0,50th anniversary invited article - autonomous vehicles and connected vehicle systems: flow and operations considerations,1.0,201.0,1.0,87.0,4.0,1.9,166.79999999999998,272
Autonomous vehicles,201.0,"public health, ethics, and autonomous vehicles.",1.0,201.0,1.0,89.0,4.0,1.9,167.39999999999998,273
Autonomous vehicles,201.0,can you trust autonomous vehicles : contactless attacks against sensors of self-driving vehicle,1.0,201.0,1.0,91.0,4.0,1.9,168.0,274
Autonomous vehicles,201.0,(blockchain technology and industry 4.0 at autonomous vehicles: a literature review) contribuições da engenharia de produção para a gestão de operações energéticas sustentáveis,1.0,201.0,1.0,92.0,4.0,1.9,168.29999999999998,275
Autonomous vehicles,201.0,environmental monitoring using autonomous vehicles: a survey of recent searching techniques.,1.0,201.0,1.0,93.0,4.0,1.9,168.6,276
Autonomous vehicles,201.0,development and validation of a questionnaire to assess pedestrian receptivity toward fully autonomous vehicles,1.0,201.0,1.0,94.0,4.0,1.9,168.89999999999998,277
Autonomous vehicles,201.0,modeling shared autonomous electric vehicles: potential for transport and power grid integration,1.0,201.0,1.0,95.0,4.0,1.9,169.2,278
Autonomous vehicles,201.0,intent communication between autonomous vehicles and pedestrians,1.0,201.0,1.0,96.0,4.0,1.9,169.5,279
Autonomous vehicles,201.0,congestion-aware system optimal route choice for shared autonomous vehicles,1.0,201.0,1.0,97.0,4.0,1.9,169.79999999999998,280
Autonomous vehicles,201.0,autonomous automobilities: the social impacts of driverless vehicles,1.0,201.0,1.0,100.0,4.0,1.9,170.7,281
Autonomous vehicles,201.0,sutd-trafficqa: a question answering benchmark and an efficient network for video reasoning over traffic events,1.0,101.0,3.0,201.0,1.0,1.8000000000000003,161.0,282
Autonomous vehicles,201.0,multi-agent routing value iteration network,1.0,102.0,3.0,201.0,1.0,1.8000000000000003,161.39999999999998,283
Autonomous vehicles,201.0,importance-aware semantic segmentation with efficient pyramidal context network for navigational assistant systems,1.0,103.0,3.0,201.0,1.0,1.8000000000000003,161.8,284
Autonomous vehicles,201.0,multidepth: single-image depth estimation via multi-task regression and classification,1.0,104.0,3.0,201.0,1.0,1.8000000000000003,162.2,285
Autonomous vehicles,201.0,distillation as a defense to adversarial perturbations against deep neural networks,1.0,105.0,3.0,201.0,1.0,1.8000000000000003,162.6,286
Autonomous vehicles,201.0,video deblurring by fitting to test data,1.0,106.0,3.0,201.0,1.0,1.8000000000000003,163.0,287
Autonomous vehicles,201.0,rogue signs: deceiving traffic sign recognition with malicious ads and logos,1.0,107.0,3.0,201.0,1.0,1.8000000000000003,163.39999999999998,288
Autonomous vehicles,201.0,vpr-bench: an open-source visual place recognition evaluation framework with quantifiable viewpoint and appearance change,1.0,108.0,3.0,201.0,1.0,1.8000000000000003,163.8,289
Autonomous vehicles,201.0,a baseline for the commands for autonomous vehicles challenge,1.0,109.0,3.0,201.0,1.0,1.8000000000000003,164.2,290
Autonomous vehicles,201.0,medirl: predicting the visual attention of drivers via maximum entropy deep inverse reinforcement learning,1.0,110.0,3.0,201.0,1.0,1.8000000000000003,164.6,291
Autonomous vehicles,201.0,roneld: robust neural network output enhancement for active lane detection,1.0,111.0,3.0,201.0,1.0,1.8000000000000003,165.0,292
Autonomous vehicles,201.0,traffic4d: single view reconstruction of repetitious activity using longitudinal self-supervision,1.0,112.0,3.0,201.0,1.0,1.8000000000000003,165.39999999999998,293
Autonomous vehicles,201.0,detecting 32 pedestrian attributes for autonomous vehicles,1.0,113.0,3.0,201.0,1.0,1.8000000000000003,165.8,294
Autonomous vehicles,201.0,vtgnet: a vision-based trajectory generation network for autonomous vehicles in urban environments,1.0,114.0,3.0,201.0,1.0,1.8000000000000003,166.2,295
Autonomous vehicles,201.0,mvp: unified motion and visual self-supervised learning for large-scale robotic navigation,1.0,115.0,3.0,201.0,1.0,1.8000000000000003,166.6,296
Autonomous vehicles,201.0,human trajectory prediction via counterfactual analysis,1.0,116.0,3.0,201.0,1.0,1.8000000000000003,167.0,297
Autonomous vehicles,201.0,adversarial example detection for dnn models: a review and experimental comparison,1.0,117.0,3.0,201.0,1.0,1.8000000000000003,167.39999999999998,298
Autonomous vehicles,201.0,delay-aware multi-agent reinforcement learning for cooperative and competitive environments,1.0,118.0,3.0,201.0,1.0,1.8000000000000003,167.8,299
Autonomous vehicles,201.0,forecasting pedestrian trajectory with machine-annotated training data,1.0,119.0,3.0,201.0,1.0,1.8000000000000003,168.2,300
Autonomous vehicles,201.0,naturalistic driver intention and path prediction using recurrent neural networks,1.0,120.0,3.0,201.0,1.0,1.8000000000000003,168.6,301
Autonomous vehicles,201.0,"handynet: a one-stop solution to detect, segment, localize & analyze driver hands",1.0,121.0,3.0,201.0,1.0,1.8000000000000003,169.0,302
Autonomous vehicles,201.0,cooperation-aware reinforcement learning for merging in dense traffic,1.0,122.0,3.0,201.0,1.0,1.8000000000000003,169.39999999999998,303
Autonomous vehicles,201.0,pedestrian intention prediction: a multi-task perspective,1.0,123.0,3.0,201.0,1.0,1.8000000000000003,169.8,304
Autonomous vehicles,201.0,finding failures in high-fidelity simulation using adaptive stress testing and the backward algorithm,1.0,124.0,3.0,201.0,1.0,1.8000000000000003,170.2,305
Autonomous vehicles,201.0,optimizing mixed autonomy traffic flow with decentralized autonomous vehicles and multi-agent rl,1.0,125.0,3.0,201.0,1.0,1.8000000000000003,170.6,306
Autonomous vehicles,201.0,explainable object-induced action decision for autonomous vehicles,1.0,126.0,3.0,201.0,1.0,1.8000000000000003,171.0,307
Autonomous vehicles,201.0,inception-inspired lstm for next-frame video prediction,1.0,127.0,3.0,201.0,1.0,1.8000000000000003,171.39999999999998,308
Autonomous vehicles,201.0,localization and perception for control and decision making of a low speed autonomous shuttle in a campus pilot deployment,1.0,128.0,3.0,201.0,1.0,1.8000000000000003,171.8,309
Autonomous vehicles,201.0,traffic signs in the wild: highlights from the ieee video and image processing cup 2017 student competition [sp competitions],1.0,129.0,3.0,201.0,1.0,1.8000000000000003,172.2,310
Autonomous vehicles,201.0,object tracking by detection with visual and motion cues,1.0,130.0,3.0,201.0,1.0,1.8000000000000003,172.6,311
Autonomous vehicles,201.0,trajectory planning for autonomous vehicles using hierarchical reinforcement learning,1.0,131.0,3.0,201.0,1.0,1.8000000000000003,173.0,312
Autonomous vehicles,201.0,bayesian learning-based adaptive control for safety critical systems,1.0,132.0,3.0,201.0,1.0,1.8000000000000003,173.39999999999998,313
Autonomous vehicles,201.0,learning a lattice planner control set for autonomous vehicles,1.0,133.0,3.0,201.0,1.0,1.8000000000000003,173.8,314
Autonomous vehicles,201.0,maneuver-aware pooling for vehicle trajectory prediction,1.0,134.0,3.0,201.0,1.0,1.8000000000000003,174.2,315
Autonomous vehicles,201.0,s-at gcn: spatial-attention graph convolution network based feature enhancement for 3d object detection,1.0,135.0,3.0,201.0,1.0,1.8000000000000003,174.6,316
Autonomous vehicles,201.0,dr-tanet: dynamic receptive temporal attention network for street scene change detection,1.0,136.0,3.0,201.0,1.0,1.8000000000000003,175.0,317
Autonomous vehicles,201.0,crafting adversarial input sequences for recurrent neural networks,1.0,137.0,3.0,201.0,1.0,1.8000000000000003,175.39999999999998,318
Autonomous vehicles,201.0,mth-ids: a multi-tiered hybrid intrusion detection system for internet of vehicles,1.0,138.0,3.0,201.0,1.0,1.8000000000000003,175.8,319
Autonomous vehicles,201.0,raindrops on windshield: dataset and lightweight gradient-based detection algorithm,1.0,139.0,3.0,201.0,1.0,1.8000000000000003,176.2,320
Autonomous vehicles,201.0,polarization-driven semantic segmentation via efficient attention-bridged fusion,1.0,140.0,3.0,201.0,1.0,1.8000000000000003,176.6,321
Autonomous vehicles,201.0,robust super-resolution depth imaging via a multi-feature fusion deep network,1.0,141.0,3.0,201.0,1.0,1.8000000000000003,177.0,322
Autonomous vehicles,201.0,traffic control gesture recognition for autonomous vehicles,1.0,142.0,3.0,201.0,1.0,1.8000000000000003,177.39999999999998,323
Autonomous vehicles,201.0,reinforcement learning under moral uncertainty,1.0,143.0,3.0,201.0,1.0,1.8000000000000003,177.8,324
Autonomous vehicles,201.0,improving movement predictions of traffic actors in bird's-eye view models using gans and differentiable trajectory rasterization,1.0,144.0,3.0,201.0,1.0,1.8000000000000003,178.2,325
Autonomous vehicles,201.0,tree-based intelligent intrusion detection system in internet of vehicles,1.0,145.0,3.0,201.0,1.0,1.8000000000000003,178.6,326
Autonomous vehicles,201.0,fast nonlinear risk assessment for autonomous vehicles using learned conditional probabilistic models of agent futures,1.0,146.0,3.0,201.0,1.0,1.8000000000000003,179.0,327
Autonomous vehicles,201.0,non-linear state-space model identification from video data using deep encoders,1.0,147.0,3.0,201.0,1.0,1.8000000000000003,179.39999999999998,328
Autonomous vehicles,201.0,"leading cruise control in mixed traffic flow: system modeling, controllability, and string stability",1.0,148.0,3.0,201.0,1.0,1.8000000000000003,179.8,329
Autonomous vehicles,201.0,fast risk assessment for autonomous vehicles using learned models of agent futures,1.0,149.0,3.0,201.0,1.0,1.8000000000000003,180.2,330
Autonomous vehicles,201.0,context model for pedestrian intention prediction using factored latent-dynamic conditional random fields,1.0,150.0,3.0,201.0,1.0,1.8000000000000003,180.6,331
Autonomous vehicles,201.0,modeling multi-vehicle interaction scenarios using gaussian random field,1.0,151.0,3.0,201.0,1.0,1.8000000000000003,181.0,332
Autonomous vehicles,201.0,panoramic annular localizer: tackling the variation challenges of outdoor localization using panoramic annular images and active deep descriptors,1.0,152.0,3.0,201.0,1.0,1.8000000000000003,181.39999999999998,333
